"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Answer.surveycode","Approve","Reject"
"3ABAOCJ4R8OHKKVWYQLQE8R9K6CQME","3KGK41XE0I4BCQK1GS5C4RRPQ98WN2","Pick the best label for a set of documents","We are researchers attempting to measure which labels better represent concepts in a set of newspaper articles.  Participants of the study are required to be at least 18 years old.","label evaluation task","$0.50","Wed Mar 18 20:51:31 PDT 2015","30","BatchId:1864263;","600","259200","Wed Mar 25 20:51:31 PDT 2015","","","30MVJZJNHNXNDX5I4T2E145NNTLJ99","A1FC1EFUMKYV5B","Submitted","Wed Mar 18 21:28:09 PDT 2015","Wed Mar 18 21:31:15 PDT 2015","Sat Mar 21 21:31:15 PDT 2015","","","","186","0% (0/0)","0% (0/0)","0% (0/0)","CM8WZ7WK"
"3ABAOCJ4R8OHKKVWYQLQE8R9K6CQME","3KGK41XE0I4BCQK1GS5C4RRPQ98WN2","Pick the best label for a set of documents","We are researchers attempting to measure which labels better represent concepts in a set of newspaper articles.  Participants of the study are required to be at least 18 years old.","label evaluation task","$0.50","Wed Mar 18 20:51:31 PDT 2015","30","BatchId:1864263;","600","259200","Wed Mar 25 20:51:31 PDT 2015","","","32XVDSJFP0H2ELQ4MH0R79PQLHKM22","A12GVRSR9VNATY","Submitted","Thu Mar 19 06:55:25 PDT 2015","Thu Mar 19 06:58:12 PDT 2015","Sun Mar 22 06:58:12 PDT 2015","","","","167","0% (0/0)","0% (0/0)","0% (0/0)","AIAI165P"
"3ABAOCJ4R8OHKKVWYQLQE8R9K6CQME","3KGK41XE0I4BCQK1GS5C4RRPQ98WN2","Pick the best label for a set of documents","We are researchers attempting to measure which labels better represent concepts in a set of newspaper articles.  Participants of the study are required to be at least 18 years old.","label evaluation task","$0.50","Wed Mar 18 20:51:31 PDT 2015","30","BatchId:1864263;","600","259200","Wed Mar 25 20:51:31 PDT 2015","","","33LKR6A5KF4Z2VYSCA1PO4ADNJZT1Q","A1IZ4NX41GKU4X","Submitted","Thu Mar 19 06:11:14 PDT 2015","Thu Mar 19 06:14:33 PDT 2015","Sun Mar 22 06:14:33 PDT 2015","","","","199","0% (0/0)","0% (0/0)","0% (0/0)","A06N1WQA"
"3ABAOCJ4R8OHKKVWYQLQE8R9K6CQME","3KGK41XE0I4BCQK1GS5C4RRPQ98WN2","Pick the best label for a set of documents","We are researchers attempting to measure which labels better represent concepts in a set of newspaper articles.  Participants of the study are required to be at least 18 years old.","label evaluation task","$0.50","Wed Mar 18 20:51:31 PDT 2015","30","BatchId:1864263;","600","259200","Wed Mar 25 20:51:31 PDT 2015","","","33NF62TLXKM7UTO98QT3RDJ3YNYJK4","A1JZRFQ88FCYKK","Submitted","Wed Mar 18 22:11:34 PDT 2015","Wed Mar 18 22:13:51 PDT 2015","Sat Mar 21 22:13:51 PDT 2015","","","","137","0% (0/0)","0% (0/0)","0% (0/0)","AZKRGI2F"
"3ABAOCJ4R8OHKKVWYQLQE8R9K6CQME","3KGK41XE0I4BCQK1GS5C4RRPQ98WN2","Pick the best label for a set of documents","We are researchers attempting to measure which labels better represent concepts in a set of newspaper articles.  Participants of the study are required to be at least 18 years old.","label evaluation task","$0.50","Wed Mar 18 20:51:31 PDT 2015","30","BatchId:1864263;","600","259200","Wed Mar 25 20:51:31 PDT 2015","","","34PGFRQONPVYPTIQX4C6FODYLUHWJN","A18ZOLS2FGK8H7","Submitted","Thu Mar 19 05:50:11 PDT 2015","Thu Mar 19 05:55:32 PDT 2015","Sun Mar 22 05:55:32 PDT 2015","","","","321","0% (0/0)","0% (0/0)","0% (0/0)","AUKPFVBT"
"3ABAOCJ4R8OHKKVWYQLQE8R9K6CQME","3KGK41XE0I4BCQK1GS5C4RRPQ98WN2","Pick the best label for a set of documents","We are researchers attempting to measure which labels better represent concepts in a set of newspaper articles.  Participants of the study are required to be at least 18 years old.","label evaluation task","$0.50","Wed Mar 18 20:51:31 PDT 2015","30","BatchId:1864263;","600","259200","Wed Mar 25 20:51:31 PDT 2015","","","35LDD5557BOXV1UUBN6V75BK2HTKM9","A22634OVAX2IVC","Submitted","Wed Mar 18 21:39:03 PDT 2015","Wed Mar 18 21:42:06 PDT 2015","Sat Mar 21 21:42:06 PDT 2015","","","","183","0% (0/0)","0% (0/0)","0% (0/0)","TT74JZM6"
"3ABAOCJ4R8OHKKVWYQLQE8R9K6CQME","3KGK41XE0I4BCQK1GS5C4RRPQ98WN2","Pick the best label for a set of documents","We are researchers attempting to measure which labels better represent concepts in a set of newspaper articles.  Participants of the study are required to be at least 18 years old.","label evaluation task","$0.50","Wed Mar 18 20:51:31 PDT 2015","30","BatchId:1864263;","600","259200","Wed Mar 25 20:51:31 PDT 2015","","","37C0GNLMHGNNSS3SWQDREWJ8S8JD6H","A7BZXH7N2PYJS","Submitted","Wed Mar 18 23:15:01 PDT 2015","Wed Mar 18 23:24:09 PDT 2015","Sat Mar 21 23:24:09 PDT 2015","","","","548","0% (0/0)","0% (0/0)","0% (0/0)","KP432EIB"
"3ABAOCJ4R8OHKKVWYQLQE8R9K6CQME","3KGK41XE0I4BCQK1GS5C4RRPQ98WN2","Pick the best label for a set of documents","We are researchers attempting to measure which labels better represent concepts in a set of newspaper articles.  Participants of the study are required to be at least 18 years old.","label evaluation task","$0.50","Wed Mar 18 20:51:31 PDT 2015","30","BatchId:1864263;","600","259200","Wed Mar 25 20:51:31 PDT 2015","","","37W3JXSD67SOKIDPJ4D9PBSMYYSWYJ","A3GJPHFUCNBO8J","Submitted","Thu Mar 19 06:43:39 PDT 2015","Thu Mar 19 06:46:38 PDT 2015","Sun Mar 22 06:46:38 PDT 2015","","","","179","0% (0/0)","0% (0/0)","0% (0/0)","ERWMIMA0"
"3ABAOCJ4R8OHKKVWYQLQE8R9K6CQME","3KGK41XE0I4BCQK1GS5C4RRPQ98WN2","Pick the best label for a set of documents","We are researchers attempting to measure which labels better represent concepts in a set of newspaper articles.  Participants of the study are required to be at least 18 years old.","label evaluation task","$0.50","Wed Mar 18 20:51:31 PDT 2015","30","BatchId:1864263;","600","259200","Wed Mar 25 20:51:31 PDT 2015","","","39K0FND3AIZRJOL8ZWT6DR8OX5EAMZ","A24Q2HEV0ZW4RP","Submitted","Thu Mar 19 07:26:14 PDT 2015","Thu Mar 19 07:30:22 PDT 2015","Sun Mar 22 07:30:22 PDT 2015","","","","248","0% (0/0)","0% (0/0)","0% (0/0)","S290ZWAN"
"3ABAOCJ4R8OHKKVWYQLQE8R9K6CQME","3KGK41XE0I4BCQK1GS5C4RRPQ98WN2","Pick the best label for a set of documents","We are researchers attempting to measure which labels better represent concepts in a set of newspaper articles.  Participants of the study are required to be at least 18 years old.","label evaluation task","$0.50","Wed Mar 18 20:51:31 PDT 2015","30","BatchId:1864263;","600","259200","Wed Mar 25 20:51:31 PDT 2015","","","39PAAFCODNKFO7EQJOLEVSHTCNWVT7","A3A7UBWE6KRS3X","Submitted","Wed Mar 18 21:53:00 PDT 2015","Wed Mar 18 21:57:28 PDT 2015","Sat Mar 21 21:57:28 PDT 2015","","","","268","100% (3/3)","100% (3/3)","0% (0/0)","JIFP8790"
"3ABAOCJ4R8OHKKVWYQLQE8R9K6CQME","3KGK41XE0I4BCQK1GS5C4RRPQ98WN2","Pick the best label for a set of documents","We are researchers attempting to measure which labels better represent concepts in a set of newspaper articles.  Participants of the study are required to be at least 18 years old.","label evaluation task","$0.50","Wed Mar 18 20:51:31 PDT 2015","30","BatchId:1864263;","600","259200","Wed Mar 25 20:51:31 PDT 2015","","","3C5W7UE9CGA3F1T1A6LKXZJMYQAMX2","A1SBH6VKUPSYJZ","Submitted","Wed Mar 18 23:12:58 PDT 2015","Wed Mar 18 23:14:48 PDT 2015","Sat Mar 21 23:14:48 PDT 2015","","","","110","0% (0/0)","0% (0/0)","0% (0/0)","WFVYO2F5"
"3ABAOCJ4R8OHKKVWYQLQE8R9K6CQME","3KGK41XE0I4BCQK1GS5C4RRPQ98WN2","Pick the best label for a set of documents","We are researchers attempting to measure which labels better represent concepts in a set of newspaper articles.  Participants of the study are required to be at least 18 years old.","label evaluation task","$0.50","Wed Mar 18 20:51:31 PDT 2015","30","BatchId:1864263;","600","259200","Wed Mar 25 20:51:31 PDT 2015","","","3CFJTT4SXUAN43XJ7EJUB7ZHFO87I9","A2PWKE19HWQO63","Submitted","Wed Mar 18 21:07:48 PDT 2015","Wed Mar 18 21:11:04 PDT 2015","Sat Mar 21 21:11:04 PDT 2015","","","","196","0% (0/0)","0% (0/0)","0% (0/0)","H118B90E"
"3ABAOCJ4R8OHKKVWYQLQE8R9K6CQME","3KGK41XE0I4BCQK1GS5C4RRPQ98WN2","Pick the best label for a set of documents","We are researchers attempting to measure which labels better represent concepts in a set of newspaper articles.  Participants of the study are required to be at least 18 years old.","label evaluation task","$0.50","Wed Mar 18 20:51:31 PDT 2015","30","BatchId:1864263;","600","259200","Wed Mar 25 20:51:31 PDT 2015","","","3G5F9DBFOQHPJYNVJU4PH9E51T5VH1","A20NDRGSZZRQF","Submitted","Thu Mar 19 00:41:30 PDT 2015","Thu Mar 19 00:43:39 PDT 2015","Sun Mar 22 00:43:39 PDT 2015","","","","129","100% (1/1)","100% (1/1)","0% (0/0)","1SI45DEY"
"3ABAOCJ4R8OHKKVWYQLQE8R9K6CQME","3KGK41XE0I4BCQK1GS5C4RRPQ98WN2","Pick the best label for a set of documents","We are researchers attempting to measure which labels better represent concepts in a set of newspaper articles.  Participants of the study are required to be at least 18 years old.","label evaluation task","$0.50","Wed Mar 18 20:51:31 PDT 2015","30","BatchId:1864263;","600","259200","Wed Mar 25 20:51:31 PDT 2015","","","3G5W44VEU82X3RY80K80U0RN6VUKGE","A11AC8ZZG6UC7U","Submitted","Thu Mar 19 07:09:34 PDT 2015","Thu Mar 19 07:09:43 PDT 2015","Sun Mar 22 07:09:43 PDT 2015","","","","9","0% (0/0)","0% (0/0)","0% (0/0)","SF4KP3GL"
"3ABAOCJ4R8OHKKVWYQLQE8R9K6CQME","3KGK41XE0I4BCQK1GS5C4RRPQ98WN2","Pick the best label for a set of documents","We are researchers attempting to measure which labels better represent concepts in a set of newspaper articles.  Participants of the study are required to be at least 18 years old.","label evaluation task","$0.50","Wed Mar 18 20:51:31 PDT 2015","30","BatchId:1864263;","600","259200","Wed Mar 25 20:51:31 PDT 2015","","","3GNA64GUZFOLYX7JWT96MPC7FS05Q1","AF18OIZ0GWGP2","Submitted","Thu Mar 19 01:35:29 PDT 2015","Thu Mar 19 01:39:25 PDT 2015","Sun Mar 22 01:39:25 PDT 2015","","","","236","100% (1/1)","100% (1/1)","0% (0/0)","RWZE6PTW"
"3ABAOCJ4R8OHKKVWYQLQE8R9K6CQME","3KGK41XE0I4BCQK1GS5C4RRPQ98WN2","Pick the best label for a set of documents","We are researchers attempting to measure which labels better represent concepts in a set of newspaper articles.  Participants of the study are required to be at least 18 years old.","label evaluation task","$0.50","Wed Mar 18 20:51:31 PDT 2015","30","BatchId:1864263;","600","259200","Wed Mar 25 20:51:31 PDT 2015","","","3HVVDCPGTFCWS19VOZ8Y2RLNU4YTYE","A9XSTOXLWKYH5","Submitted","Wed Mar 18 22:04:38 PDT 2015","Wed Mar 18 22:10:07 PDT 2015","Sat Mar 21 22:10:07 PDT 2015","","","","329","0% (0/0)","0% (0/0)","0% (0/0)","XEVLBCBR"
"3ABAOCJ4R8OHKKVWYQLQE8R9K6CQME","3KGK41XE0I4BCQK1GS5C4RRPQ98WN2","Pick the best label for a set of documents","We are researchers attempting to measure which labels better represent concepts in a set of newspaper articles.  Participants of the study are required to be at least 18 years old.","label evaluation task","$0.50","Wed Mar 18 20:51:31 PDT 2015","30","BatchId:1864263;","600","259200","Wed Mar 25 20:51:31 PDT 2015","","","3JNQLM5FT56I838JM5ZC7WA1LCIL2N","AGR3ILJ530BB4","Submitted","Wed Mar 18 22:29:12 PDT 2015","Wed Mar 18 22:32:03 PDT 2015","Sat Mar 21 22:32:03 PDT 2015","","","","171","100% (1/1)","100% (1/1)","0% (0/0)","0O3XAAQW"
"3ABAOCJ4R8OHKKVWYQLQE8R9K6CQME","3KGK41XE0I4BCQK1GS5C4RRPQ98WN2","Pick the best label for a set of documents","We are researchers attempting to measure which labels better represent concepts in a set of newspaper articles.  Participants of the study are required to be at least 18 years old.","label evaluation task","$0.50","Wed Mar 18 20:51:31 PDT 2015","30","BatchId:1864263;","600","259200","Wed Mar 25 20:51:31 PDT 2015","","","3K5TEWLKGWVPFTYFPCMAHLFK16SIVP","A2DZ3OFTXRZVNY","Submitted","Thu Mar 19 06:30:48 PDT 2015","Thu Mar 19 06:33:42 PDT 2015","Sun Mar 22 06:33:42 PDT 2015","","","","174","0% (0/0)","0% (0/0)","0% (0/0)","BMJ0R6DK"
"3ABAOCJ4R8OHKKVWYQLQE8R9K6CQME","3KGK41XE0I4BCQK1GS5C4RRPQ98WN2","Pick the best label for a set of documents","We are researchers attempting to measure which labels better represent concepts in a set of newspaper articles.  Participants of the study are required to be at least 18 years old.","label evaluation task","$0.50","Wed Mar 18 20:51:31 PDT 2015","30","BatchId:1864263;","600","259200","Wed Mar 25 20:51:31 PDT 2015","","","3KWTYT0871NA70R64O1A53DD5MB5LA","A16LBGD84U0S4P","Submitted","Thu Mar 19 00:01:25 PDT 2015","Thu Mar 19 00:07:51 PDT 2015","Sun Mar 22 00:07:51 PDT 2015","","","","386","0% (0/0)","0% (0/0)","0% (0/0)","YOI5OGJV"
"3ABAOCJ4R8OHKKVWYQLQE8R9K6CQME","3KGK41XE0I4BCQK1GS5C4RRPQ98WN2","Pick the best label for a set of documents","We are researchers attempting to measure which labels better represent concepts in a set of newspaper articles.  Participants of the study are required to be at least 18 years old.","label evaluation task","$0.50","Wed Mar 18 20:51:31 PDT 2015","30","BatchId:1864263;","600","259200","Wed Mar 25 20:51:31 PDT 2015","","","3LS2AMNW5GA767D11855VVCYWNEOQY","A9KLWB70I12U7","Submitted","Thu Mar 19 07:16:04 PDT 2015","Thu Mar 19 07:20:59 PDT 2015","Sun Mar 22 07:20:59 PDT 2015","","","","295","0% (0/0)","0% (0/0)","0% (0/0)","ZB3RW0YP"
"3ABAOCJ4R8OHKKVWYQLQE8R9K6CQME","3KGK41XE0I4BCQK1GS5C4RRPQ98WN2","Pick the best label for a set of documents","We are researchers attempting to measure which labels better represent concepts in a set of newspaper articles.  Participants of the study are required to be at least 18 years old.","label evaluation task","$0.50","Wed Mar 18 20:51:31 PDT 2015","30","BatchId:1864263;","600","259200","Wed Mar 25 20:51:31 PDT 2015","","","3N2BF7Y2VRE6TBTM523YUDVSA00HMD","AAEZQL4J6CQGM","Submitted","Thu Mar 19 06:17:41 PDT 2015","Thu Mar 19 06:20:55 PDT 2015","Sun Mar 22 06:20:55 PDT 2015","","","","194","100% (1/1)","100% (1/1)","0% (0/0)","19IDZIRG"
"3ABAOCJ4R8OHKKVWYQLQE8R9K6CQME","3KGK41XE0I4BCQK1GS5C4RRPQ98WN2","Pick the best label for a set of documents","We are researchers attempting to measure which labels better represent concepts in a set of newspaper articles.  Participants of the study are required to be at least 18 years old.","label evaluation task","$0.50","Wed Mar 18 20:51:31 PDT 2015","30","BatchId:1864263;","600","259200","Wed Mar 25 20:51:31 PDT 2015","","","3P529IW9KZ529XKVA0EJRF4QUGULFE","A27BKFN6UB1LDP","Submitted","Thu Mar 19 04:37:34 PDT 2015","Thu Mar 19 04:41:14 PDT 2015","Sun Mar 22 04:41:14 PDT 2015","","","","220","0% (0/0)","0% (0/0)","0% (0/0)","1Q3L8YCB"
"3ABAOCJ4R8OHKKVWYQLQE8R9K6CQME","3KGK41XE0I4BCQK1GS5C4RRPQ98WN2","Pick the best label for a set of documents","We are researchers attempting to measure which labels better represent concepts in a set of newspaper articles.  Participants of the study are required to be at least 18 years old.","label evaluation task","$0.50","Wed Mar 18 20:51:31 PDT 2015","30","BatchId:1864263;","600","259200","Wed Mar 25 20:51:31 PDT 2015","","","3QHK8ZVMIN2CWG8F5YSN8PD5FIYLBS","AEWGY34WUIA32","Submitted","Thu Mar 19 00:46:06 PDT 2015","Thu Mar 19 00:51:31 PDT 2015","Sun Mar 22 00:51:31 PDT 2015","","","","325","100% (3/3)","100% (3/3)","0% (0/0)","PKTMDRC6"
"3ABAOCJ4R8OHKKVWYQLQE8R9K6CQME","3KGK41XE0I4BCQK1GS5C4RRPQ98WN2","Pick the best label for a set of documents","We are researchers attempting to measure which labels better represent concepts in a set of newspaper articles.  Participants of the study are required to be at least 18 years old.","label evaluation task","$0.50","Wed Mar 18 20:51:31 PDT 2015","30","BatchId:1864263;","600","259200","Wed Mar 25 20:51:31 PDT 2015","","","3QL2OFSM972LUL36VB4XW1NC2YVCNP","A2MAC1J8EF4D7Q","Submitted","Wed Mar 18 22:31:28 PDT 2015","Wed Mar 18 22:31:36 PDT 2015","Sat Mar 21 22:31:36 PDT 2015","","","","8","100% (1/1)","100% (1/1)","0% (0/0)","VQ9UAWXC"
"3ABAOCJ4R8OHKKVWYQLQE8R9K6CQME","3KGK41XE0I4BCQK1GS5C4RRPQ98WN2","Pick the best label for a set of documents","We are researchers attempting to measure which labels better represent concepts in a set of newspaper articles.  Participants of the study are required to be at least 18 years old.","label evaluation task","$0.50","Wed Mar 18 20:51:31 PDT 2015","30","BatchId:1864263;","600","259200","Wed Mar 25 20:51:31 PDT 2015","","","3R08VXYT7DF55YHOWVN9CY8PUZC7WM","A3AFOESOUB7CXU","Submitted","Thu Mar 19 01:32:37 PDT 2015","Thu Mar 19 01:32:44 PDT 2015","Sun Mar 22 01:32:44 PDT 2015","","","","7","0% (0/0)","0% (0/0)","0% (0/0)","TTJKBOY4"
"3ABAOCJ4R8OHKKVWYQLQE8R9K6CQME","3KGK41XE0I4BCQK1GS5C4RRPQ98WN2","Pick the best label for a set of documents","We are researchers attempting to measure which labels better represent concepts in a set of newspaper articles.  Participants of the study are required to be at least 18 years old.","label evaluation task","$0.50","Wed Mar 18 20:51:31 PDT 2015","30","BatchId:1864263;","600","259200","Wed Mar 25 20:51:31 PDT 2015","","","3TMFV4NEP9Y95CM760FFQY4K5JG8W8","A151XTCCYV3SRR","Submitted","Thu Mar 19 00:26:17 PDT 2015","Thu Mar 19 00:26:30 PDT 2015","Sun Mar 22 00:26:30 PDT 2015","","","","13","0% (0/0)","0% (0/0)","0% (0/0)","VZ6BB3TB"
"3ABAOCJ4R8OHKKVWYQLQE8R9K6CQME","3KGK41XE0I4BCQK1GS5C4RRPQ98WN2","Pick the best label for a set of documents","We are researchers attempting to measure which labels better represent concepts in a set of newspaper articles.  Participants of the study are required to be at least 18 years old.","label evaluation task","$0.50","Wed Mar 18 20:51:31 PDT 2015","30","BatchId:1864263;","600","259200","Wed Mar 25 20:51:31 PDT 2015","","","3VFJCI1K40JJQVB3Q4HXVCD11NJGRY","A2WLGVXAVT2XTR","Submitted","Thu Mar 19 04:49:38 PDT 2015","Thu Mar 19 04:54:54 PDT 2015","Sun Mar 22 04:54:54 PDT 2015","","","","316","0% (0/0)","0% (0/0)","0% (0/0)","W45OFALG"
"3ABAOCJ4R8OHKKVWYQLQE8R9K6CQME","3KGK41XE0I4BCQK1GS5C4RRPQ98WN2","Pick the best label for a set of documents","We are researchers attempting to measure which labels better represent concepts in a set of newspaper articles.  Participants of the study are required to be at least 18 years old.","label evaluation task","$0.50","Wed Mar 18 20:51:31 PDT 2015","30","BatchId:1864263;","600","259200","Wed Mar 25 20:51:31 PDT 2015","","","3WSELTNVR4MVWJBS8TUIZ53GRD7TAG","AVTPP3NZ6TZXF","Submitted","Thu Mar 19 07:00:05 PDT 2015","Thu Mar 19 07:02:43 PDT 2015","Sun Mar 22 07:02:43 PDT 2015","","","","158","0% (0/0)","0% (0/0)","0% (0/0)","ILFDLJQG"
"3ABAOCJ4R8OHKKVWYQLQE8R9K6CQME","3KGK41XE0I4BCQK1GS5C4RRPQ98WN2","Pick the best label for a set of documents","We are researchers attempting to measure which labels better represent concepts in a set of newspaper articles.  Participants of the study are required to be at least 18 years old.","label evaluation task","$0.50","Wed Mar 18 20:51:31 PDT 2015","30","BatchId:1864263;","600","259200","Wed Mar 25 20:51:31 PDT 2015","","","3Z7VU45IPZ1VO77RI2Q7ASBU8F9Z10","A17QG83WKC3GIR","Submitted","Wed Mar 18 20:51:51 PDT 2015","Wed Mar 18 20:56:29 PDT 2015","Sat Mar 21 20:56:29 PDT 2015","","","","278","0% (0/0)","0% (0/0)","0% (0/0)","FNKF2OSO"
"3ABAOCJ4R8OHKKVWYQLQE8R9K6CQME","3KGK41XE0I4BCQK1GS5C4RRPQ98WN2","Pick the best label for a set of documents","We are researchers attempting to measure which labels better represent concepts in a set of newspaper articles.  Participants of the study are required to be at least 18 years old.","label evaluation task","$0.50","Wed Mar 18 20:51:31 PDT 2015","30","BatchId:1864263;","600","259200","Wed Mar 25 20:51:31 PDT 2015","","","3ZV9H2YQQERN4FG1UJKJZHW9PXWW3C","A2U5EFB7JPX9YE","Submitted","Thu Mar 19 06:39:01 PDT 2015","Thu Mar 19 06:43:43 PDT 2015","Sun Mar 22 06:43:43 PDT 2015","","","","282","0% (0/0)","0% (0/0)","0% (0/0)","RGSINZIN"